,product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,volume,comp_1,freight_price_comp1,comp_2,freight_price_comp2,comp_3,freight_price_comp3,lag_price
142,garden4,garden_tools,01-01-2018,39,1946.1,16.50512821,49.9,57,366,2,1650,4.1,137,23,8,2,1,2018,19800,49.9,19.495,49.9,15.84103448,49.9,16.50512821,55.75
143,garden4,garden_tools,01-02-2018,48,2411.2,18.281875,50.35714286,57,366,2,1650,4.1,160,20,8,2,2,2018,19800,50.54516129,16.61153846,50.9,17.51944444,50.35714286,18.281875,49.9
144,garden4,garden_tools,01-03-2018,26,1401.4,19.02423077,53.9,57,366,2,1650,4.1,116,22,9,1,3,2018,19800,53.9,20.35967742,53.9,21.85285714,53.9,19.02423077,50.35714286
145,garden4,garden_tools,01-04-2018,28,1509.2,19.07142857,53.9,57,366,2,1650,4.1,111,21,9,1,4,2018,19800,53.9,5.28173913,53.9,19.46846154,53.9,19.07142857,53.9
146,garden4,garden_tools,01-05-2018,25,1319.5,12.98,53.05789474,57,366,2,1650,4.1,102,23,8,3,5,2018,19800,53.41515152,10.75303571,53.70952381,13.51034483,53.05789474,12.98,53.9
147,garden4,garden_tools,01-06-2018,15,748.5,22.87866667,49.9,57,366,2,1650,4.1,58,21,9,0,6,2018,19800,49.9,19.89083333,49.9,23.25166667,49.9,22.87866667,53.05789474
148,garden4,garden_tools,01-07-2018,3,149.7,20.99,49.9,57,366,2,1650,4.1,54,22,9,1,7,2018,19800,49.91,28.37333333,49.9,33.28142857,49.9,20.99,49.9
149,garden4,garden_tools,01-08-2018,6,299.4,32.32,49.9,57,366,2,1650,4.1,46,23,8,1,8,2018,19800,49.91,20.32833333,49.9,36.442,49.9,32.32,49.9
150,computers5,computers_accessories,01-10-2017,1,167.0,14.92,167.0,33,300,1,207,3.5,31,22,9,2,10,2017,2926,154.6958824,43.88117647,167.0,14.92,167.0,14.92,166.95
151,computers5,computers_accessories,01-12-2017,2,239.8,13.44,119.9,33,300,1,207,3.5,35,21,10,1,12,2017,2926,149.99,38.57,119.9,13.44,109.9,25.24916667,119.85
152,computers5,computers_accessories,01-01-2018,57,5453.96,12.23912281,93.09489362,33,300,1,207,3.5,152,23,8,2,1,2018,2926,156.5113514,36.8072093,150.3545455,22.54772727,97.6425,14.84655172,119.9
153,computers5,computers_accessories,01-02-2018,45,3465.8,11.51311111,77.155,33,300,1,207,3.5,202,20,8,2,2,2018,2926,149.0,41.16322581,149.9,26.55289855,78.7122807,14.53591549,93.09489362
154,computers5,computers_accessories,01-03-2018,6,528.0,17.55333333,88.0,33,300,1,207,3.5,127,22,9,1,3,2018,2926,136.1428571,48.0475,149.9,28.47588235,81.02391304,18.22148148,77.155
155,computers5,computers_accessories,01-04-2018,10,880.0,10.869,88.0,33,300,1,207,3.5,107,21,9,1,4,2018,2926,120.9230769,27.25303571,149.9,30.22742857,80.66666667,18.17230769,88.0
156,computers5,computers_accessories,01-06-2018,3,269.7,21.82666667,89.9,33,300,1,207,3.5,66,21,9,0,6,2018,2926,114.4911538,53.62555556,149.9,27.62666667,78.9,17.328,89.85
157,computers5,computers_accessories,01-07-2018,3,236.7,13.41333333,78.9,33,300,1,207,3.5,43,22,9,1,7,2018,2926,119.99,48.62666667,149.9,33.57153846,77.9,14.63857143,89.9
158,garden10,garden_tools,01-05-2017,3,179.7,26.24666667,59.9,59,341,2,1750,4.2,34,23,8,1,5,2017,32560,59.9,19.7325,59.9,26.24666667,59.9,26.24666667,59.85
159,garden10,garden_tools,01-06-2017,3,179.7,16.26,59.9,59,341,2,1750,4.2,26,22,8,1,6,2017,32560,59.9,17.67,59.9,16.26,59.9,16.26,59.9
160,garden10,garden_tools,01-07-2017,19,1138.1,16.11157895,59.9,59,341,2,1750,4.2,74,21,10,1,7,2017,32560,59.9,16.62642857,59.9,16.11157895,59.9,15.39230769,59.9
161,garden10,garden_tools,01-08-2017,27,1617.3,17.68111111,59.9,59,341,2,1750,4.2,113,23,8,1,8,2017,32560,59.9,18.16230769,59.9,17.68111111,59.9,18.05043478,59.9
162,garden10,garden_tools,01-09-2017,17,1018.3,16.81176471,59.9,59,341,2,1750,4.2,115,21,9,1,9,2017,32560,59.9,17.18702703,59.9,16.81176471,59.9,16.29461538,59.9
163,garden10,garden_tools,01-10-2017,31,1856.9,17.59548387,59.9,59,341,2,1750,4.2,146,22,9,2,10,2017,32560,59.9,18.06589744,59.9,17.59548387,59.9,16.81416667,59.9
164,garden10,garden_tools,01-11-2017,87,4712.19,16.07586207,53.64828125,59,341,2,1750,4.2,339,22,8,4,11,2017,32560,52.40694444,17.06747253,53.64828125,16.07586207,53.78571429,18.27550725,59.9
165,garden10,garden_tools,01-12-2017,32,1769.7,19.184375,55.425,59,341,2,1750,4.2,184,21,10,1,12,2017,32560,55.1,15.75960784,55.425,19.184375,55.75,17.26727273,53.64828125
166,garden10,garden_tools,01-01-2018,29,1447.1,15.84103448,49.9,59,341,2,1750,4.2,137,23,8,2,1,2018,32560,49.9,19.495,49.9,15.84103448,49.9,16.50512821,55.425
167,garden10,garden_tools,01-02-2018,36,1828.4,17.51944444,50.9,59,341,2,1750,4.2,160,20,8,2,2,2018,32560,50.54516129,16.61153846,50.9,17.51944444,50.35714286,18.281875,49.9
168,garden10,garden_tools,01-03-2018,35,1886.5,21.85285714,53.9,59,341,2,1750,4.2,116,22,9,1,3,2018,32560,53.9,20.35967742,53.9,21.85285714,53.9,19.02423077,50.9
169,garden10,garden_tools,01-04-2018,13,700.7,19.46846154,53.9,59,341,2,1750,4.2,111,21,9,1,4,2018,32560,53.9,5.28173913,53.9,19.46846154,53.9,19.07142857,53.9
170,garden10,garden_tools,01-05-2018,29,1559.1,13.51034483,53.70952381,59,341,2,1750,4.2,102,23,8,3,5,2018,32560,53.41515152,10.75303571,53.70952381,13.51034483,53.05789474,12.98,53.9
171,garden10,garden_tools,01-06-2018,6,299.4,23.25166667,49.9,59,341,2,1750,4.2,58,21,9,0,6,2018,32560,49.9,19.89083333,49.9,23.25166667,49.9,22.87866667,53.70952381
172,garden10,garden_tools,01-07-2018,14,698.6,33.28142857,49.9,59,341,2,1750,4.2,54,22,9,1,7,2018,32560,49.91,28.37333333,49.9,33.28142857,49.9,20.99,49.9
173,garden10,garden_tools,01-08-2018,10,499.0,36.442,49.9,59,341,2,1750,4.2,46,23,8,1,8,2018,32560,49.91,20.32833333,49.9,36.442,49.9,32.32,49.9
174,computers6,computers_accessories,01-01-2018,22,3307.8,22.54772727,150.3545455,48,894,1,533,4.3,152,23,8,2,1,2018,4840,156.5113514,36.8072093,150.3545455,22.54772727,97.6425,14.84655172,150.3045455
175,computers6,computers_accessories,01-02-2018,69,10343.1,26.55289855,149.9,48,894,1,533,4.3,202,20,8,2,2,2018,4840,149.0,41.16322581,149.9,26.55289855,78.7122807,14.53591549,150.3545455
176,computers6,computers_accessories,01-03-2018,51,7644.9,28.47588235,149.9,48,894,1,533,4.3,127,22,9,1,3,2018,4840,136.1428571,48.0475,149.9,28.47588235,81.02391304,18.22148148,149.9
177,computers6,computers_accessories,01-04-2018,35,5246.5,30.22742857,149.9,48,894,1,533,4.3,107,21,9,1,4,2018,4840,120.9230769,27.25303571,149.9,30.22742857,80.66666667,18.17230769,149.9
178,computers6,computers_accessories,01-05-2018,52,7794.8,18.94307692,149.9,48,894,1,533,4.3,78,23,8,3,5,2018,4840,119.0,39.2172,149.9,18.94307692,79.8,14.41454545,149.9
179,computers6,computers_accessories,01-06-2018,27,4047.3,27.62666667,149.9,48,894,1,533,4.3,66,21,9,0,6,2018,4840,114.4911538,53.62555556,149.9,27.62666667,78.9,17.328,149.9
180,computers6,computers_accessories,01-07-2018,13,1948.7,33.57153846,149.9,48,894,1,533,4.3,43,22,9,1,7,2018,4840,119.99,48.62666667,149.9,33.57153846,77.9,14.63857143,149.9
181,computers6,computers_accessories,01-08-2018,5,749.5,24.76,149.9,48,894,1,533,4.3,18,23,8,1,8,2018,4840,119.99,39.046,149.9,24.76,77.9,13.415,149.9
182,health6,health_beauty,01-01-2018,3,185.97,24.05,61.99,50,1257,1,350,3.9,98,23,8,2,1,2018,2964,23.99,11.28736842,89.99,14.811,58.99,22.67833333,61.94
183,health6,health_beauty,01-03-2018,13,805.87,28.61461538,61.99,50,1257,1,350,3.9,169,22,9,1,3,2018,2964,23.99,14.19875,83.74,11.876875,58.99,15.228,61.94
184,health6,health_beauty,01-04-2018,15,974.85,25.346,64.99,50,1257,1,350,3.9,118,21,9,1,4,2018,2964,64.99,25.346,79.99,14.485,58.99,16.30272727,61.99
185,health6,health_beauty,01-05-2018,38,2469.62,24.77447368,64.99,50,1257,1,350,3.9,159,23,8,3,5,2018,2964,23.99,7.988571429,79.99,21.943125,58.99,9.4225,64.99
186,health6,health_beauty,01-06-2018,26,1741.74,30.24153846,66.99,50,1257,1,350,3.9,131,21,9,0,6,2018,2964,23.99,16.27,79.99,13.36230769,58.99,16.43,64.99
187,health6,health_beauty,01-07-2018,27,1808.73,25.90074074,66.99,50,1257,1,350,3.9,113,22,9,1,7,2018,2964,23.99,18.81,79.99,16.745,58.99,7.67,66.99
188,health6,health_beauty,01-08-2018,28,1875.72,23.52821429,66.99,50,1257,1,350,3.9,127,23,8,1,8,2018,2964,23.99,16.77,82.82142857,12.41857143,58.99,12.08333333,66.99
189,garden6,garden_tools,01-05-2017,4,239.6,19.7325,59.9,56,348,2,1550,4.1,34,23,8,1,5,2017,19800,59.9,19.7325,59.9,26.24666667,59.9,19.7325,59.85
190,garden6,garden_tools,01-06-2017,1,59.9,17.67,59.9,56,348,2,1550,4.1,26,22,8,1,6,2017,19800,59.9,17.67,59.9,16.26,59.9,17.67,59.9
191,garden6,garden_tools,01-07-2017,14,838.6,16.62642857,59.9,56,348,2,1550,4.1,74,21,10,1,7,2017,19800,59.9,16.62642857,59.9,16.11157895,59.9,15.39230769,59.9
192,garden6,garden_tools,01-08-2017,39,2336.1,18.16230769,59.9,56,348,2,1550,4.1,113,23,8,1,8,2017,19800,59.9,18.16230769,59.9,17.68111111,59.9,18.05043478,59.9
193,garden6,garden_tools,01-09-2017,37,2216.3,17.18702703,59.9,56,348,2,1550,4.1,115,21,9,1,9,2017,19800,59.9,17.18702703,59.9,16.81176471,59.9,16.29461538,59.9
194,garden6,garden_tools,01-10-2017,39,2336.1,18.06589744,59.9,56,348,2,1550,4.1,146,22,9,2,10,2017,19800,59.9,18.06589744,59.9,17.59548387,59.9,16.81416667,59.9
195,garden6,garden_tools,01-11-2017,91,4769.7,17.06747253,52.40694444,56,348,2,1550,4.1,339,22,8,4,11,2017,19800,52.40694444,17.06747253,53.64828125,16.07586207,53.78571429,18.27550725,59.9
196,garden6,garden_tools,01-12-2017,51,2881.6,15.75960784,55.1,56,348,2,1550,4.1,184,21,10,1,12,2017,19800,55.1,15.75960784,55.425,19.184375,55.75,17.26727273,52.40694444
197,garden6,garden_tools,01-01-2018,12,598.8,19.495,49.9,56,348,2,1550,4.1,137,23,8,2,1,2018,19800,49.9,19.495,49.9,15.84103448,49.9,16.50512821,55.1
198,garden6,garden_tools,01-02-2018,39,1970.1,16.61153846,50.54516129,56,348,2,1550,4.1,160,20,8,2,2,2018,19800,50.54516129,16.61153846,50.9,17.51944444,50.35714286,18.281875,49.9
199,garden6,garden_tools,01-03-2018,31,1670.9,20.35967742,53.9,56,348,2,1550,4.1,116,22,9,1,3,2018,19800,53.9,20.35967742,53.9,21.85285714,53.9,19.02423077,50.54516129
200,garden6,garden_tools,01-04-2018,46,2479.4,5.28173913,53.9,56,348,2,1550,4.1,111,21,9,1,4,2018,19800,53.9,5.28173913,53.9,19.46846154,53.9,19.07142857,53.9
201,garden6,garden_tools,01-05-2018,56,2982.4,10.75303571,53.41515152,56,348,2,1550,4.1,102,23,8,3,5,2018,19800,53.41515152,10.75303571,53.70952381,13.51034483,53.05789474,12.98,53.9
202,garden6,garden_tools,01-06-2018,12,598.8,19.89083333,49.9,56,348,2,1550,4.1,58,21,9,0,6,2018,19800,49.9,19.89083333,49.9,23.25166667,49.9,22.87866667,53.41515152
203,garden6,garden_tools,01-07-2018,6,299.46,28.37333333,49.91,56,348,2,1550,4.1,54,22,9,1,7,2018,19800,49.91,28.37333333,49.9,33.28142857,49.9,20.99,49.9
204,garden6,garden_tools,01-08-2018,6,299.46,20.32833333,49.91,56,348,2,1550,4.1,46,23,8,1,8,2018,19800,49.91,20.32833333,49.9,36.442,49.9,32.32,49.91
205,health10,health_beauty,01-02-2018,21,994.04,10.20047619,47.35789474,40,409,1,1110,4.2,126,20,8,2,2,2018,3762,23.99,12.55,89.99,16.30764706,58.99,19.575,47.30789474
206,health10,health_beauty,01-03-2018,58,2809.65,12.56344828,48.45944444,40,409,1,1110,4.2,169,22,9,1,3,2018,3762,23.99,14.19875,83.74,11.876875,58.99,15.228,47.35789474
207,health10,health_beauty,01-04-2018,18,965.91,13.16055556,53.70176471,40,409,1,1110,4.2,118,21,9,1,4,2018,3762,53.70176471,13.16055556,79.99,14.485,58.99,16.30272727,48.45944444
208,health10,health_beauty,01-05-2018,33,1723.08,10.63121212,52.06928571,40,409,1,1110,4.2,159,23,8,3,5,2018,3762,23.99,7.988571429,79.99,21.943125,58.99,9.4225,53.70176471
209,health10,health_beauty,01-06-2018,9,449.82,12.91,49.98,40,409,1,1110,4.2,131,21,9,0,6,2018,3762,23.99,16.27,79.99,13.36230769,58.99,16.43,52.06928571
210,health10,health_beauty,01-07-2018,5,257.56,14.368,51.512,40,409,1,1110,4.2,113,22,9,1,7,2018,3762,23.99,18.81,79.99,16.745,58.99,7.67,49.98
211,health10,health_beauty,01-08-2018,11,557.85,9.312727273,50.71,40,409,1,1110,4.2,127,23,8,1,8,2018,3762,23.99,16.77,82.82142857,12.41857143,58.99,12.08333333,51.512
212,watches2,watches_gifts,01-06-2017,5,789.95,13.91,157.99,35,591,3,444,4.0,17,22,8,1,6,2017,4480,163.0,14.265,157.99,13.91,185.0,14.74,157.94
213,watches2,watches_gifts,01-07-2017,6,1016.95,14.95,171.792,35,591,3,444,4.0,29,21,10,1,7,2017,4480,161.5909091,15.52545455,171.792,14.95,197.383,16.606,157.99
214,watches2,watches_gifts,01-08-2017,5,849.5,17.084,169.9,35,591,3,444,4.0,48,23,8,1,8,2017,4480,160.6692308,15.18538462,169.9,17.084,179.9,14.92666667,171.792
215,watches2,watches_gifts,01-09-2017,10,1604.0,17.856,160.4,35,591,3,444,4.0,54,21,9,1,9,2017,4480,148.7785714,14.04111111,160.4,17.856,164.57,19.528,169.9
216,watches2,watches_gifts,01-10-2017,16,2391.6,18.505625,149.475,35,591,3,444,4.0,43,22,9,2,10,2017,4480,134.9,6.81,149.475,18.505625,232.49,14.2125,160.4
217,watches2,watches_gifts,01-11-2017,26,3660.0,19.17230769,140.56,35,591,3,444,4.0,91,22,8,4,11,2017,4480,133.0,19.91666667,108.0,15.90846154,174.4333333,20.99277778,149.475
218,watches2,watches_gifts,01-12-2017,6,894.0,17.00333333,149.0,35,591,3,444,4.0,73,21,10,1,12,2017,4480,149.0,19.1,108.0,16.65384615,185.96,18.686,140.56
219,watches2,watches_gifts,01-01-2018,8,1188.0,14.165,148.5,35,591,3,444,4.0,59,23,8,2,1,2018,4480,148.5,14.165,108.0,16.19636364,199.0,21.88,149.0
220,watches2,watches_gifts,01-02-2018,14,2043.92,15.12928571,145.9942857,35,591,3,444,4.0,90,20,8,2,2,2018,4480,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,148.5
221,watches2,watches_gifts,01-03-2018,9,1115.7,26.27222222,123.9666667,35,591,3,444,4.0,125,22,9,1,3,2018,4480,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,145.9942857
222,watches2,watches_gifts,01-04-2018,10,1191.9,21.229,119.19,35,591,3,444,4.0,178,21,9,1,4,2018,4480,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,123.9666667
223,watches2,watches_gifts,01-05-2018,22,2598.9,14.71227273,118.1318182,35,591,3,444,4.0,260,23,8,3,5,2018,4480,103.7925234,0.095438596,105.0,11.3772973,132.53125,15.7621875,119.19
224,watches2,watches_gifts,01-06-2018,1,139.9,18.86,139.9,35,591,3,444,4.0,93,21,9,0,6,2018,4480,119.0,19.20666667,105.0,23.82357143,138.22,16.108,118.1318182
225,watches2,watches_gifts,01-07-2018,5,694.9,23.162,138.98,35,591,3,444,4.0,122,22,9,1,7,2018,4480,118.3636364,15.48,105.0,24.93875,155.0,16.47,139.9
226,watches2,watches_gifts,01-08-2018,3,414.0,23.52666667,138.0,35,591,3,444,4.0,61,23,8,1,8,2018,4480,112.0,13.44,105.0,23.38571429,145.5509091,21.89727273,138.98
227,health1,health_beauty,01-08-2017,3,254.97,15.57,84.99,49,1495,3,600,3.8,82,23,8,1,8,2017,8151,23.39740741,14.27678571,89.99,13.41055556,58.99,16.24090909,84.94
228,health1,health_beauty,01-09-2017,4,339.96,15.6,84.99,49,1495,3,600,3.8,89,21,9,1,9,2017,8151,23.99,16.12,89.99,13.96428571,58.99,15.6392,84.99
229,health1,health_beauty,01-10-2017,3,254.97,19.61,84.99,49,1495,3,600,3.8,81,22,9,2,10,2017,8151,23.99,13.13666667,89.99,16.56291667,58.99,19.06526316,84.99
230,health1,health_beauty,01-11-2017,36,3059.64,17.40833333,84.99,49,1495,3,600,3.8,139,22,8,4,11,2017,8151,23.99,12.37535714,89.99,16.99038462,58.99,15.71166667,84.99
231,health1,health_beauty,01-12-2017,50,4249.5,16.2446,84.99,49,1495,3,600,3.8,112,21,10,1,12,2017,8151,23.99,12.45684211,89.99,15.89473684,58.99,16.33222222,84.99
232,health1,health_beauty,01-01-2018,13,1104.87,15.99615385,84.99,49,1495,3,600,3.8,98,23,8,2,1,2018,8151,23.99,11.28736842,89.99,14.811,58.99,22.67833333,84.99
233,health1,health_beauty,01-02-2018,7,594.93,15.86714286,84.99,49,1495,3,600,3.8,126,20,8,2,2,2018,8151,23.99,12.55,89.99,16.30764706,58.99,19.575,84.99
234,health1,health_beauty,01-03-2018,4,339.96,16.375,84.99,49,1495,3,600,3.8,169,22,9,1,3,2018,8151,23.99,14.19875,83.74,11.876875,58.99,15.228,84.99
235,health1,health_beauty,01-06-2018,2,169.98,22.08,84.99,49,1495,3,600,3.8,131,21,9,0,6,2018,8151,23.99,16.27,79.99,13.36230769,58.99,16.43,84.94
236,garden8,garden_tools,01-02-2017,1,179.99,33.54,179.99,33,2188,2,7650,4.2,3,20,8,2,2,2017,8000,179.99,33.54,179.99,33.54,179.99,33.54,179.94
237,garden8,garden_tools,01-04-2017,3,539.97,36.64333333,179.99,33,2188,2,7650,4.2,17,20,10,2,4,2017,8000,179.99,36.64333333,179.99,36.64333333,179.99,36.64333333,179.94
238,garden8,garden_tools,01-09-2017,2,359.98,26.88,179.99,33,2188,2,7650,4.2,115,21,9,1,9,2017,8000,59.9,17.18702703,59.9,16.81176471,59.9,16.29461538,179.94
239,garden8,garden_tools,01-10-2017,6,1079.94,36.75666667,179.99,33,2188,2,7650,4.2,146,22,9,2,10,2017,8000,59.9,18.06589744,59.9,17.59548387,59.9,16.81416667,179.99
240,garden8,garden_tools,01-11-2017,13,2339.87,43.14153846,179.99,33,2188,2,7650,4.2,339,22,8,4,11,2017,8000,52.40694444,17.06747253,53.64828125,16.07586207,53.78571429,18.27550725,179.99
241,garden8,garden_tools,01-12-2017,15,2759.85,47.594,183.99,33,2188,2,7650,4.2,184,21,10,1,12,2017,8000,55.1,15.75960784,55.425,19.184375,55.75,17.26727273,179.99
242,garden8,garden_tools,01-01-2018,14,2629.96,38.53785714,187.8542857,33,2188,2,7650,4.2,137,23,8,2,1,2018,8000,49.9,19.495,49.9,15.84103448,49.9,16.50512821,183.99
243,garden8,garden_tools,01-02-2018,12,2148.0,47.82583333,179.0,33,2188,2,7650,4.2,160,20,8,2,2,2018,8000,50.54516129,16.61153846,50.9,17.51944444,50.35714286,18.281875,187.8542857
244,garden8,garden_tools,01-03-2018,13,2277.0,57.29846154,175.1538462,33,2188,2,7650,4.2,116,22,9,1,3,2018,8000,53.9,20.35967742,53.9,21.85285714,53.9,19.02423077,179.0
245,garden8,garden_tools,01-04-2018,11,1969.0,28.63272727,179.0,33,2188,2,7650,4.2,111,21,9,1,4,2018,8000,53.9,5.28173913,53.9,19.46846154,53.9,19.07142857,175.1538462
246,garden8,garden_tools,01-05-2018,3,537.0,24.37,179.0,33,2188,2,7650,4.2,102,23,8,3,5,2018,8000,53.41515152,10.75303571,53.70952381,13.51034483,53.05789474,12.98,179.0
247,garden8,garden_tools,01-06-2018,10,1590.0,54.763,159.0,33,2188,2,7650,4.2,58,21,9,0,6,2018,8000,49.9,19.89083333,49.9,23.25166667,49.9,22.87866667,179.0
248,garden8,garden_tools,01-07-2018,8,1112.0,48.62875,139.0,33,2188,2,7650,4.2,54,22,9,1,7,2018,8000,49.91,28.37333333,49.9,33.28142857,49.9,20.99,159.0
249,garden8,garden_tools,01-08-2018,7,973.0,73.59,139.0,33,2188,2,7650,4.2,46,23,8,1,8,2018,8000,49.91,20.32833333,49.9,36.442,49.9,32.32,139.0
250,garden9,garden_tools,01-04-2017,3,179.7,18.39333333,59.9,58,340,2,1500,4.0,17,20,10,2,4,2017,19800,59.9,18.39333333,59.9,18.39333333,59.9,18.39333333,59.85
251,garden9,garden_tools,01-05-2017,7,419.3,15.79428571,59.9,58,340,2,1500,4.0,34,23,8,1,5,2017,19800,59.9,19.7325,59.9,26.24666667,59.9,15.79428571,59.9
252,garden9,garden_tools,01-06-2017,4,239.6,16.6125,59.9,58,340,2,1500,4.0,26,22,8,1,6,2017,19800,59.9,17.67,59.9,16.26,59.9,16.6125,59.9
253,garden9,garden_tools,01-07-2017,19,1138.1,16.03052632,59.9,58,340,2,1500,4.0,74,21,10,1,7,2017,19800,59.9,16.62642857,59.9,16.11157895,59.9,15.39230769,59.9
254,garden9,garden_tools,01-08-2017,21,1257.9,18.83142857,59.9,58,340,2,1500,4.0,113,23,8,1,8,2017,19800,59.9,18.16230769,59.9,17.68111111,59.9,18.05043478,59.9
255,garden9,garden_tools,01-09-2017,23,1377.7,18.64347826,59.9,58,340,2,1500,4.0,115,21,9,1,9,2017,19800,59.9,17.18702703,59.9,16.81176471,59.9,16.29461538,59.9
256,garden9,garden_tools,01-10-2017,19,1138.1,17.73052632,59.9,58,340,2,1500,4.0,146,22,9,2,10,2017,19800,59.9,18.06589744,59.9,17.59548387,59.9,16.81416667,59.9
257,garden9,garden_tools,01-11-2017,82,4397.7,17.80780488,53.37910448,58,340,2,1500,4.0,339,22,8,4,11,2017,19800,52.40694444,17.06747253,53.64828125,16.07586207,53.78571429,18.27550725,59.9
258,garden9,garden_tools,01-12-2017,40,2232.6,17.5175,55.77096774,58,340,2,1500,4.0,184,21,10,1,12,2017,19800,55.1,15.75960784,55.425,19.184375,55.75,17.26727273,53.37910448
259,garden9,garden_tools,01-01-2018,25,1247.5,17.7532,49.9,58,340,2,1500,4.0,137,23,8,2,1,2018,19800,49.9,19.495,49.9,15.84103448,49.9,16.50512821,55.77096774
260,garden9,garden_tools,01-02-2018,44,2247.6,16.28340909,51.025,58,340,2,1500,4.0,160,20,8,2,2,2018,19800,50.54516129,16.61153846,50.9,17.51944444,50.35714286,18.281875,49.9
261,garden9,garden_tools,01-03-2018,25,1347.5,19.2648,53.9,58,340,2,1500,4.0,116,22,9,1,3,2018,19800,53.9,20.35967742,53.9,21.85285714,53.9,19.02423077,51.025
262,garden9,garden_tools,01-04-2018,20,1078.0,20.563,53.9,58,340,2,1500,4.0,111,21,9,1,4,2018,19800,53.9,5.28173913,53.9,19.46846154,53.9,19.07142857,53.9
263,garden9,garden_tools,01-05-2018,17,888.3,14.38823529,52.56666667,58,340,2,1500,4.0,102,23,8,3,5,2018,19800,53.41515152,10.75303571,53.70952381,13.51034483,53.05789474,12.98,53.9
264,garden9,garden_tools,01-06-2018,8,399.2,29.78625,49.9,58,340,2,1500,4.0,58,21,9,0,6,2018,19800,49.9,19.89083333,49.9,23.25166667,49.9,22.87866667,52.56666667
265,garden9,garden_tools,01-07-2018,9,449.1,27.77,49.9,58,340,2,1500,4.0,54,22,9,1,7,2018,19800,49.91,28.37333333,49.9,33.28142857,49.9,20.99,49.9
266,garden9,garden_tools,01-08-2018,7,349.3,33.74,49.9,58,340,2,1500,4.0,46,23,8,1,8,2018,19800,49.91,20.32833333,49.9,36.442,49.9,32.32,49.9
267,watches6,watches_gifts,01-06-2017,4,652.0,14.265,163.0,33,523,3,584,4.2,17,22,8,1,6,2017,2288,163.0,14.265,163.0,14.265,185.0,14.74,162.95
268,watches6,watches_gifts,01-07-2017,11,1777.5,15.52545455,161.5909091,33,523,3,584,4.2,29,21,10,1,7,2017,2288,161.5909091,15.52545455,161.5909091,15.52545455,197.383,16.606,163.0
269,watches6,watches_gifts,01-08-2017,13,2088.7,15.18538462,160.6692308,33,523,3,584,4.2,48,23,8,1,8,2017,2288,160.6692308,15.18538462,160.6692308,15.18538462,179.9,14.92666667,161.5909091
270,watches6,watches_gifts,01-09-2017,18,2762.5,14.04111111,148.7785714,33,523,3,584,4.2,54,21,9,1,9,2017,2288,148.7785714,14.04111111,148.7785714,14.04111111,164.57,19.528,160.6692308
271,watches6,watches_gifts,01-10-2017,1,134.9,6.81,134.9,33,523,3,584,4.2,43,22,9,2,10,2017,2288,134.9,6.81,134.9,6.81,232.49,14.2125,148.7785714
272,watches6,watches_gifts,01-11-2017,15,1995.0,19.91666667,133.0,33,523,3,584,4.2,91,22,8,4,11,2017,2288,133.0,19.91666667,108.0,15.90846154,174.4333333,20.99277778,134.9
273,watches6,watches_gifts,01-12-2017,4,596.0,19.1,149.0,33,523,3,584,4.2,73,21,10,1,12,2017,2288,149.0,19.1,108.0,16.65384615,185.96,18.686,133.0
274,watches6,watches_gifts,01-02-2018,6,769.45,15.92666667,128.2416667,33,523,3,584,4.2,90,20,8,2,2,2018,2288,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,128.1916667
275,watches6,watches_gifts,01-03-2018,31,3640.68,18.26129032,117.4412903,33,523,3,584,4.2,125,22,9,1,3,2018,2288,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,128.2416667
276,watches6,watches_gifts,01-04-2018,85,8961.49,2.181647059,105.648625,33,523,3,584,4.2,178,21,9,1,4,2018,2288,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,117.4412903
277,watches6,watches_gifts,01-05-2018,114,11820.2,0.095438596,103.7925234,33,523,3,584,4.2,260,23,8,3,5,2018,2288,103.7925234,0.095438596,105.0,11.3772973,132.53125,15.7621875,105.648625
278,watches6,watches_gifts,01-06-2018,9,1071.0,19.20666667,119.0,33,523,3,584,4.2,93,21,9,0,6,2018,2288,119.0,19.20666667,105.0,23.82357143,138.22,16.108,103.7925234
279,watches6,watches_gifts,01-07-2018,11,1302.0,15.48,118.3636364,33,523,3,584,4.2,122,22,9,1,7,2018,2288,118.3636364,15.48,105.0,24.93875,155.0,16.47,119.0
280,watches6,watches_gifts,01-08-2018,1,112.0,13.44,112.0,33,523,3,584,4.2,61,23,8,1,8,2018,2288,112.0,13.44,105.0,23.38571429,145.5509091,21.89727273,118.3636364
281,cool3,cool_stuff,01-09-2017,1,29.5,11.73,29.5,57,787,8,1867,4.4,10,21,9,1,9,2017,7776,99.99,15.93333333,29.5,11.73,29.5,11.73,29.45
282,cool3,cool_stuff,01-01-2018,76,2242.0,16.53263158,29.5,57,787,8,1867,4.4,102,23,8,2,1,2018,7776,99.99,16.54,129.99,17.41,29.5,16.53263158,29.45
